"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding","platform_code","direction","position"
"RF090","5739","JOHNSTON / BANK",NULL,"45.360666000","-75.656133000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF100","5745","JOHNSTON / SOUTHGATE",NULL,"45.361420000","-75.654667000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF110","5752","JOHNSTON / SOUTHGATE",NULL,"45.361390000","-75.654259000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF120","4222","JOHNSTON / ALBION",NULL,"45.363540000","-75.649287000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF140","4223","JOHNSTON / ALBION",NULL,"45.363343000","-75.649456000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF145","5754","JOHNSTON / ALBION",NULL,"45.363937000","-75.648260000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF147","2084","TAPIOLA / JOHNSTON",NULL,"45.363948000","-75.647328000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF149","2085","TAPIOLA / JOHNSTON",NULL,"45.363859000","-75.647533000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF150","4224","TAPIOLA / CELTIC",NULL,"45.363004000","-75.646244000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF155","5753","TAPIOLA / GREENBORO",NULL,"45.362552000","-75.645945000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF160","4230","TAPIOLA / GREENBORO",NULL,"45.362361000","-75.644518000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF165","4225","TAPIOLA / GENTLE GATE",NULL,"45.362550000","-75.644489000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF170","4226","TAPIOLA / WHITE CLOVER",NULL,"45.363857000","-75.641253000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF180","4231","TAPIOLA / CRIMSON",NULL,"45.363669000","-75.641307000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF190","4227","TAPIOLA / RASTILA",NULL,"45.364564000","-75.639519000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF192","4228","TAPIOLA / SOMERO",NULL,"45.365129000","-75.638106000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF195","4232","TAPIOLA / WINGALE",NULL,"45.364455000","-75.639329000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF197","4233","TAPIOLA / SOMERO",NULL,"45.365144000","-75.637685000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF200","4234","TAPIOLA / RUSHFORD",NULL,"45.366866000","-75.638041000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF202","4229","TAPIOLA / BRANDOO",NULL,"45.366596000","-75.638033000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF205","0772","JOHNSTON / TAPIOLA",NULL,"45.367994000","-75.638535000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF207","0773","JOHNSTON / TAPIOLA",NULL,"45.367868000","-75.638435000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF260","8844","ALBION / CAHILL",NULL,"45.358626000","-75.645608000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF270","5756","ALBION / CAHILL",NULL,"45.358419000","-75.645586000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF280","4238","ALBION / SOUTHGATE",NULL,"45.357135000","-75.644814000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF285","4239","ALBION / SOUTHGATE",NULL,"45.356322000","-75.644443000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF310","8438","SOUTHGATE / CLEARWATER",NULL,"45.360310000","-75.654199000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF330","4242","SOUTHGATE / AD.3308",NULL,"45.358395000","-75.652083000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF360","4243","CAHILL / BANK",NULL,"45.356214000","-75.650431000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF365","4221","BANK / SOUTH KEYS WALKWAY",NULL,"45.358163000","-75.654754000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF375","0885","BANK / CAHILL",NULL,"45.356142000","-75.651631000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF380","5726","BANK / AD. 2401",NULL,"45.354740000","-75.649483000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF390","5727","BANK / AD. 2380",NULL,"45.354654000","-75.649982000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF400","4244","BANK / HUNT CLUB",NULL,"45.354111000","-75.648331000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF410","4245","BANK / HUNT CLUB",NULL,"45.353696000","-75.648171000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF417","4845","HUNT CLUB / ALBION",NULL,"45.355608000","-75.645207000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF420","5808","HUNT CLUB / BANK",NULL,"45.354696000","-75.646374000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF421","4246","HUNT CLUB / BANK",NULL,"45.354550000","-75.646920000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF430","8440","HUNT CLUB / BANK",NULL,"45.353022000","-75.648372000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF440","8383","HUNT CLUB / BANK",NULL,"45.352628000","-75.648472000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF450","8448","HUNT CLUB / AD. 1189",NULL,"45.352296000","-75.649915000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF460","4247","HUNT CLUB / BRIDLE PATH",NULL,"45.351849000","-75.650317000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF470","8441","1145 HUNT CLUB",NULL,"45.351324000","-75.652316000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF475","8608","TRANSITWAY / HUNT CLUB",NULL,"45.350876000","-75.653841000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF480","1969","HUNT CLUB / BRIDLE PATH",NULL,"45.351142000","-75.652000000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF490","8641","HUNT CLUB / PARKWAY",NULL,"45.349212000","-75.657593000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF495","8468","HUNT CLUB / MCCARTHY",NULL,"45.347573000","-75.660999000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF500","8803","HUNT CLUB / PARKWAY",NULL,"45.348766000","-75.658033000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF510","1530","BRIDLE PATH / CROSSCUT",NULL,"45.350331000","-75.650684000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF520","8382","BRIDLE PATH / PIMLICO",NULL,"45.350429000","-75.650504000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF530","1799","BRIDLE PATH / EQUUS",NULL,"45.349327000","-75.650036000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF540","8743","BRIDLE PATH / EQUUS",NULL,"45.349200000","-75.649834000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF550","4248","BRIDLE PATH / HUNTER'S POINT",NULL,"45.348163000","-75.648369000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF560","4252","BRIDLE PATH / HUNTER'S POINT",NULL,"45.348289000","-75.648354000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF570","4249","BRIDLE PATH / TRAPPER'S",NULL,"45.348816000","-75.645411000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF580","4253","BRIDLE PATH / SARATOGA",NULL,"45.348856000","-75.645934000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF590","4254","BRIDLE PATH / CAROUSEL",NULL,"45.349408000","-75.643998000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF600","4250","BRIDLE PATH / CAROUSEL",NULL,"45.349237000","-75.643924000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF610","4255","BRIDLE PATH / CAROUSEL",NULL,"45.350021000","-75.642955000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF620","4251","BRIDLE PATH / ALBION",NULL,"45.350111000","-75.641793000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF720","1572","CAHILL / MARLIN",NULL,"45.359646000","-75.643601000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF730","1578","CAHILL / VERDON",NULL,"45.359682000","-75.643703000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF800","4847","CAHILL / ROSEGARDEN",NULL,"45.360646000","-75.641467000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF810","5750","CAHILL / ROSEGARDEN",NULL,"45.360616000","-75.641034000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF820","4257","CAHILL / ROSEGARDEN",NULL,"45.359230000","-75.638528000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF825","2382","HUNT CLUB / CAHILL",NULL,"45.357933000","-75.636007000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF830","4256","CAHILL / SOUTHPORT",NULL,"45.359309000","-75.638373000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF835","2416","HUNT CLUB / CAHILL",NULL,"45.357841000","-75.636953000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF900","3037","GREENBORO 1A",NULL,"45.360092000","-75.658796000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF905","3037","GREENBORO 1B",NULL,"45.359812000","-75.658776000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF910","3037","GREENBORO 2A",NULL,"45.359819000","-75.658431000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF940","3038","SOUTH KEYS 2A",NULL,"45.353818000","-75.655232000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF945","3038","SOUTH KEYS 1A",NULL,"45.354086000","-75.655612000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF950","3038","SOUTH KEYS 1B",NULL,"45.353851000","-75.655450000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF955","3038","SOUTH KEYS 1C",NULL,"45.353649000","-75.655325000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF960","3038","SOUTH KEYS 1D",NULL,"45.353126000","-75.655001000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RF990","3037","GREENBORO O-TRAIN NORTH/NORD",NULL,"45.359708000","-75.659447000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RG030","8380","ALBION / MASSICOTTE",NULL,"45.349943000","-75.640889000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RG050","4260","ALBION / BRAMPTON",NULL,"45.348551000","-75.640042000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RG060","8951","ALBION / BRAMPTON",NULL,"45.348685000","-75.639976000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RG070","8873","ALBION / CINANNI",NULL,"45.347729000","-75.639634000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RG080","8882","ALBION / D'AOUST",NULL,"45.347528000","-75.639318000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RG085","4264","ALBION / WYLDEWOOD",NULL,"45.346253000","-75.638533000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RG090","4261","ALBION / GOTH",NULL,"45.345755000","-75.638474000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RG100","4265","ALBION / GOTH",NULL,"45.345359000","-75.638062000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RG105","4262","ALBION / MCMAHON",NULL,"45.344990000","-75.638054000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RG120","4263","ALBION / RIDGEDALE",NULL,"45.343734000","-75.637333000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RG195","1524","BANK / ATHANS",NULL,"45.351276000","-75.631616000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RG200","8887","BANK / ST BERNARD",NULL,"45.350008000","-75.629275000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RG210","1971","BANK / ST BERNARD",NULL,"45.349793000","-75.629406000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RG217","4271","BANK / ROSEBELLA",NULL,"45.348972000","-75.627950000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RG218","4270","BANK / ROSEBELLA",NULL,"45.348868000","-75.627276000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RG221","1617","ATHANS / COUNCILLOR'S",NULL,"45.353368000","-75.627372000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RG225","4801","ATHANS / BANK",NULL,"45.351736000","-75.631724000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RG230","6142","ATHANS / LEVADIA",NULL,"45.353370000","-75.627717000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RG240","4273","ATHANS / SIXTH",NULL,"45.353968000","-75.625895000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RG242","4274","SIXTH / ST BERNARD",NULL,"45.352274000","-75.624352000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RG245","4275","SIXTH / ROSEBELLA",NULL,"45.350427000","-75.622874000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RG250","4277","SIXTH / ATHANS",NULL,"45.354126000","-75.625402000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RG252","4276","SIXTH / ST BERNARD",NULL,"45.351765000","-75.623683000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RG280","8885","ROSEBELLA / SIXTH",NULL,"45.350190000","-75.622457000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH010","8881","QUEENSDALE / ALBION",NULL,"45.343196000","-75.636423000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH020","8874","QUEENSDALE / ALBION",NULL,"45.343024000","-75.636311000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH030","4282","QUEENSDALE / FIRST (1ST)",NULL,"45.344050000","-75.633883000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH040","4281","QUEENSDALE / FIRST (1ST)",NULL,"45.344318000","-75.633675000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH060","4283","QUEENSDALE / STOCKTON",NULL,"45.344809000","-75.632021000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH070","8880","QUEENSDALE / MAVIS",NULL,"45.345988000","-75.629630000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH075","4284","QUEENSDALE / FENMORE",NULL,"45.345720000","-75.629889000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH080","4286","QUEENSDALE / BANK",NULL,"45.347321000","-75.626228000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH090","8875","QUEENSDALE / BANK",NULL,"45.346868000","-75.627013000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH105","6940","QUEENSDALE / SIXTH",NULL,"45.348890000","-75.622030000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH120","8876","QUEENSDALE / SAWMILL CREEK",NULL,"45.349791000","-75.619796000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH130","8877","QUEENSDALE / EIGHT",NULL,"45.350656000","-75.617651000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH131","6596","QUEENSDALE / EIGHT",NULL,"45.350801000","-75.617738000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH140","4287","QUEENSDALE / AD. 1920",NULL,"45.351575000","-75.615365000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH141","6597","1929 QUEENSDALE",NULL,"45.351764000","-75.615388000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH150","8953","QUEENSDALE / CONROY",NULL,"45.352731000","-75.612501000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH151","6598","QUEENSDALE / CONROY",NULL,"45.352832000","-75.612716000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH245","1054","BANK / ORVILLE KEMP",NULL,"45.333667000","-75.601533000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH275","8426","BANK / ORVILLE KEMP",NULL,"45.333832000","-75.601346000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH276","1352","BANK / CONROY",NULL,"45.336228000","-75.602712000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH280","6954","CONROY / PARK",NULL,"45.345643000","-75.608273000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH282","1798","BANK / LEITRIM",NULL,"45.330458000","-75.599683000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH283","6955","CONROY / PARK",NULL,"45.344747000","-75.607534000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH287","3575","BANK / LEITRIM",NULL,"45.331739000","-75.600109000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH290","6956","CONROY / LYNCH",NULL,"45.340419000","-75.605267000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH292","6957","CONROY / LYNCH",NULL,"45.339594000","-75.604578000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH470","5903","LESTER / ALBION",NULL,"45.337626000","-75.634045000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH471","6902","FINDLAY CREEK / BRADWELL",NULL,"45.315259000","-75.605370000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH472","6903","FINDLAY CREEK / BRADWELL",NULL,"45.315556000","-75.604256000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH473","4355","FINDLAY CREEK / GRACEWOOD",NULL,"45.312884000","-75.610588000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH474","6904","FINDLAY CREEK / WHITE ALDER",NULL,"45.313937000","-75.608962000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH475","5904","LESTER / ALBION",NULL,"45.337402000","-75.634176000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH476","6905","FINDLAY CREEK / WHITE ALDER",NULL,"45.314324000","-75.607833000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH477","1017","FINDLAY CREEK / GRACEWOOD",NULL,"45.311347000","-75.612637000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH478","4356","FINDLAY CREEK / GRACEWOOD",NULL,"45.312434000","-75.610784000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH479","1019","FINDLAY CREEK / GRACEWOOD",NULL,"45.311239000","-75.612562000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH480","1056","FINDLAY CREEK / WILLOWMERE",NULL,"45.310227000","-75.615537000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH482","1064","FINDLAY CREEK / WILLOWMERE",NULL,"45.310427000","-75.614654000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH492","5949","ALBION / LEITRIM",NULL,"45.320828000","-75.623841000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH495","5769","ALBION / LEITRIM",NULL,"45.319909000","-75.623639000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH501","7413","ALBION / FENTON",NULL,"45.317924000","-75.622206000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH502","6599","ALBION / QUINN",NULL,"45.317911000","-75.622394000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH505","1240","ALBION / DEL ZOTTO",NULL,"45.313687000","-75.619750000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH506","1241","ALBION / DEL ZOTTO",NULL,"45.314466000","-75.620418000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH640","3290","BANK / ROTARY",NULL,"45.327912000","-75.597982000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH645","3298","BANK / ROTARY",NULL,"45.327078000","-75.597679000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH650","1057","BANK / ROTARY",NULL,"45.328042000","-75.598249000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH651","0777","BANK / ARENA",NULL,"45.329733000","-75.598993000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH660","1059","BANK / ANALDEA",NULL,"45.326199000","-75.596977000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH670","1058","BANK / ANALDEA",NULL,"45.326099000","-75.597124000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH680","1061","BANK / ANALDEA",NULL,"45.324265000","-75.595860000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH690","1060","BANK / ANALDEA",NULL,"45.323506000","-75.595622000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH705","1062","BANK / AD. 4771",NULL,"45.322185000","-75.594674000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH710","1063","BANK / AD. 4771",NULL,"45.321960000","-75.594678000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH718","3284","FINDLAY CREEK / BANK",NULL,"45.320444000","-75.594166000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH725","3285","FINDLAY CREEK / DEVONWOOD",NULL,"45.319155000","-75.597273000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH735","3286","FINDLAY CREEK / LONG POINT",NULL,"45.318581000","-75.598685000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH745","3287","FINDLAY CREEK / LONG POINT",NULL,"45.318214000","-75.599010000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH752","0482","FINDLAY CREEK / KELLY FARM",NULL,"45.317207000","-75.600186000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH753","1016","KELLY FARM / FINDLAY CREEK",NULL,"45.316996000","-75.600891000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH754","0483","KELLY FARM / SHEPODY",NULL,"45.318214000","-75.604351000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH755","3299","FINDLAY CREEK / CEDAR CREEK",NULL,"45.319195000","-75.596711000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH756","0484","KELLY FARM / CRESTON VALLEY",NULL,"45.318152000","-75.606305000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH758","0485","KELLY FARM / BRADWELL",NULL,"45.318556000","-75.608059000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH760","1069","BANK / AD. 4835",NULL,"45.309463000","-75.587260000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH762","0486","KELLY FARM / CRESTON VALLEY",NULL,"45.318096000","-75.605954000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH764","0487","KELLY FARM / SHEPODY",NULL,"45.317850000","-75.603642000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH765","3289","FINDLAY CREEK / BANK",NULL,"45.320299000","-75.594040000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RH767","1046","FINDLAY CREEK / KELLY FARM",NULL,"45.316578000","-75.600375000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RI010","1911","ST LAURENT / AD. 2250",NULL,"45.388383000","-75.617283000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RI020","1912","ST LAURENT / AD. 2255",NULL,"45.388246000","-75.616723000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RI030","4304","ST LAURENT / AD. 2300",NULL,"45.384962000","-75.617693000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RI040","4308","ST LAURENT / AD. 2300",NULL,"45.384920000","-75.617379000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RI050","4305","ST LAURENT / THURSTON",NULL,"45.384278000","-75.619780000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RI060","4309","ST LAURENT / THURSTON",NULL,"45.384155000","-75.619726000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RI070","4306","ST LAURENT / AD. 2385",NULL,"45.382761000","-75.623905000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RI080","4310","ST LAURENT / AD. 2355",NULL,"45.382985000","-75.622856000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RI090","4307","ST LAURENT / CONROY",NULL,"45.381630000","-75.626994000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RI100","4311","ST LAURENT / CONROY",NULL,"45.381231000","-75.627526000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RI105","1321","CONROY / ST LAURENT",NULL,"45.380963000","-75.628033000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RI110","1915","LORRY GREENBERG / CONROY",NULL,"45.369747000","-75.621720000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RI111","0389","LORRY GREENBERG / CONROY",NULL,"45.369455000","-75.622427000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RI120","1963","LORRY GREENBERG / CONROY",NULL,"45.369637000","-75.621492000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RI130","1931","KARSH / EWING",NULL,"45.372064000","-75.620012000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RI170","4314","KARSH / TOPLEY",NULL,"45.372957000","-75.617841000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RI180","4312","KARSH / EWING",NULL,"45.372292000","-75.619230000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RI190","4315","KARSH / CLAUDET",NULL,"45.372553000","-75.614553000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RI200","4313","KARSH / FARDON",NULL,"45.372456000","-75.614759000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RI209","6471","BLOHM / REUBENS",NULL,"45.374369000","-75.609724000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RI210","1979","KARSH / BLOHM",NULL,"45.371534000","-75.613126000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"RI211","4316","BLOHM / AD. 1579",NULL,"45.372888000","-75.611254000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
